Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
guit11	odore						egli m				Io vesto alla foggia del Leonida dipinto dal David , quando ne ' miei sogni mi siedo su ' l canto di via Laffitte , ove il maledetto cocchiere dell ' Aguado m ' inzacchera i miei calzoni di maglia .	Mascalzone , egli m ' impillacchera anche la mia corona di fiori , la bella corona di fiori che porto in capo , ma che , detto fra noi , Ã ¨ giÃ   mezza secca e non manda piÃ º odore .	.
guit11	profumi	di fiori azzurri					noi				Io so che quello fu l ' ultimo libero canto del vero romanticismo e che io sono l ' ultimo suo poeta .	Â » [ 12 ] E piÃ º liberamente confessandosi al Varnhagen d ' Ense ( in una lettera del 3 gennaio ' 46 ) : Â « Questa nuova generazione vuol godere e farsi il suo posto nel visibile : noi , i vecchi , c ' inchinavamo umilmente dinnanzi l ' invisibile , ma godevamo in soppiatto d ' ombre , di baci , di profumi di fiori azzurri ; noi rinunziavamo e piagnucolavamo , e non per tanto eravamo piÃ º felici di questi duri gladiatori che vanno incontro con tanto orgoglio a un combattimento mortale .	Il millennio del romanticismo Ã ¨ sul finire ; ed io , io stesso , sono stato l ' ultimo suo re favoloso , disceso volontario dal trono .
guit11	profumate|profumate	canzonette	profumate|profumate								[ 46 ] Â » Il Gozzi ha pur egli una gemma di lettera , salvo alcune affettazioncelle toscanamente accademiche e alcune morbidezze venezievoli .	Era a Vicinale nel Friuli , ancor giovine , ancora innamorato della moglie , padre novello , non frusto dal lavoro per la miseria di tutti i giorni , traduceva Plauto e MoliÃ ¨ re , e scriveva al compare Seghezzi , bembeggiante per le callette di Venezia : Questa villetta si terrebbe da qualche cosa se un dÃ ­ la voleste onorare con la presenza vostra ; e se il mio piccioletto ospizio vi potesse raccogliere , che allegrezza sarebbe la mia ! Oh che canzonette profumate vorrei che noi andassimo alternativamente recitando a mezza voce sulla riva di questa Metuna ! Sappiate che per li poeti queste sono arie benedette , e che un miglio lontano da casa mia v ' Ã ¨ quel Noncello , sulle rive del quale camminÃ ² un tempo il Navagero .	Non v ' accerto che vi sieno piÃ º dentro le ninfe , come a quei dÃ ­ ; ma vi sono perÃ ² trote e temoli che vagliono una ninfa l ' uno .
guit11	odorifero|odorifero		odorifero|odorifero|spiritale			vicino al mio albergo		la sera	nel respirare e prender fiato		.	Oh come interamente ho goduto la parte mia ! oh come gustevolmente la sera fin alle due ore passava tempo in diportarmi per prati e pianure vicino al mio albergo ! e nel respirare e prender fiato sentiva soavemente entrarmi un non so che di odorifero e spiritale nel petto .	La mattina poi l ' aurora non mi coglieva in letto giammai .
guit11	profumi	i				qui					E noi , compagni amabili , Che far con esse allora ? Seco un bicchiere ancora 56 Bevere , e poi morir .	* * * * * _ Bevere e poi morir ! _ E dire che il pensiero della morte , assiduo o imminente ospite tra i diletti che infioran la vita , e il pensiero del distacco inevitabile imperioso repente dalle piacevoli contingenze del mondo , ha un contorno piÃ º vivo , un ' espressione piÃ º mesta , un compianto dalle profonditÃ   del senso umano piÃ º vero , nella poesia d ' Orazio , che non in questa di questo prete cristiano e poeta civile ! Â « Qui dove il pino dalla larga chioma e il bianco pioppo maritano con gli associati rami l ' ombra ospitale , e l ' acqua del rivo affrettasi in fuga pe ' l sinuoso letto mormomorando ; qui fa recare vini e profumi e i fiori ahi troppo brevi dell ' amena rosa , mentre la fortuna e l ' etÃ   e gli stami delle fatali sorelle il concedono .	Ti bisognerÃ   lasciare i grandi parchi e la casa e la villa bagnata dalla bionda corrente del Tevere ; e un erede s ' impadronirÃ   delle ammontate dovizieÂ » .
guit11	odori		cotanti								Vieni almen per trarre un ' ora Tutta lieta e dilettosa Qui vermiglia esce l ' aurora , Qui la terra Ã ¨ rugiadosa , Qui trascorre onda d ' argento , Qui d ' amor mormora il vento .	Mirerai rive selvagge , Chiusi boschi , aperti prati , Spechi ombrosi , apriche piagge , Valli incÃ ³ lte e colli arati : Che dirÃ ² di tanti fiori ? Fior che dan cotanti odori ? I nevosi gelsomini , Le vÃ ¯ ole impallidite , Gli amaranti porporini Di beltÃ   movono lite ; Ma la rosa in su la spina Sta fra lor quasi regina .	[ 73 ] Dal Chiabrera l ' ebbero il Frugoni e gli Arcadi , e l ' abbiosciarono .
guit11	Odorate	di cinnami				le sponde					Cotesto bolognese nella seconda metÃ   del secolo decimottavo propugnÃ ² validamente la imitazione dei metri classici nella poesia italiana , e in questa raccolta imitava i versi di Marziano con tali senza rima : Non cosÃ ­ tosto l ' aurea Nel scintillante ciel luna fia apparsa , AccoppierÃ ² le rose a un laccio e i gigli .	Per entro i sacri talami S ' aggiungeranno la fanciulla e il dio : Odorate di cinnami le sponde .	Esper la vegga vergine Per poco ancora e intatta : alla prim ' alba Fosfor dall ' alto ciel vedralla sposa .
guit11	odore		soave								Ecco l ' invocazione , illuminata dalla imagine della verginale bellezza di Vinia , uscente nel carme come Vespero che sale dai colli romani ad affrettare il momento della partita di lei dalla casa paterna .	[ 103 ] O abitatore del colle d ' Elicona , figlio di Urania , che trai di forza la tenera vergine al marito , o Imeneo Imen , o Imen Imeneo ; cingi le tempie dei fiori della maggiorana dal soave odore , prendi il velo flammeo , vienne lieto , vienne fra noi , calzato il niveo piede nell ' aureo socco ; e tratto alla gioia di questo giorno , cantando con argentina voce il canto delle nozze , batti dei piÃ © la terra , scuoti nella mano la teda di pino .	PerÃ ² che , quale Venere mosse dall ' Idalio al giudice frigio , Vinia a Manlio , vergine buona con auspicio buono , si sposa , ridente come su l ' Asio mortella da ' ramicelli fioriti , che le Amadriadi nutrono loro delizia con l ' umore della rugiada .
guit12	odorava					il quartiere ammobiliato	ci				che so io ? Gran legista ! Grande giureconsulto , ha da essere ! Ci fosse almeno la libreria , per dar negli occhi ai clienti ! Ah , ecco un volume sulla scrivania .	Ã  il codice di commercio ; meno male ! Ma se valesse dugento lire , come certi libri rari , sarebbe ancor qui ? - - Come vedete , il signor Cesare Gonzaga non si lasciava confondere da tutta quella apparenza di lusso severo , e ci odorava il quartiere ammobiliato , e il conto da pagare ad un troppo credulo fornitore ; fors ' anco a piÃ ¹ d ' uno .	Le sue malinconiche osservazioni furono interrotte dal ritorno del servitore .
guit12	profumo|odore	di modestia|la violetta de ' campi									La cosa non Ã ¨ neanche difficile , poichÃ ¨ Ã ¨ lei la cercata , Ã ¨ lei la desiderata , e le tentazioni , sotto la veste dell ' ammirazione , dell ' omaggio , della preghiera , volano a lei come uno sciame d ' amorini .	Fra i molti che la circondano e le dicono tante cose , anche quando non dicono nulla , c ' Ã ¨ il prode capitano , che ha deposte le armi , terror dei nemici , per segnare il suo nome nel taccuino dalla guardia di madreperla ; c ' Ã ¨ il brillante gentiluomo , che alterna maravigliosamente i trionfi di salotto coi _ meets _ , il _ turf _ e lo _ sport _ ; c ' Ã ¨ l ' uomo illustre ed ammirato , che sa interrompere una pagina destinata ai posteri , per iscrivere un madrigale sull ' angolo d ' un ventaglio ; c ' Ã ¨ il cavaliere pensoso , e sopra tutti pericoloso , che , mostrando di non saper nulla di nulla , accenna di esser disposto a commettere ogni pazzia ; c ' Ã ¨ , infine , il buono e compiacente giovanotto , che ambisce gli uffici del servitore , non aspettando altra ricompensa che il titolo d ' amico , e lascia intorno a sÃ ¨ un profumo di modestia , che puÃ ² farlo ricercare , in un momento di poetica tenerezza , come si ricerca all ' odore la violetta de ' campi .	E che gioia , quando si crede di aver trovato ! Che turbamento ai primi incontri , che battiti di cuore , che angosce , che contrasti dolorosi e cari ! Ma la passione prorompe ; non si resiste alla piena , e giova dar colpa di ogni cosa al destino ; poi , quando si Ã ¨ travolti , avviene come in fondo a certe cascate della favola , che sotto allo scroscio vorticoso delle acque irrompenti nascondono un laghetto tranquillo , angolo riposto e felice , illuminato di miti trasparenze , non offeso dai raggi del sole , in cui si dimentica volentieri e si confida di essere dimenticati dal mondo .
guit12	profumato|profumato		autentico|profumato|profumato	Manilla							- - E fatto un inchino , riprese a leggere il giornale che aveva tra le mani .	"Ferita al cuore da quel freddo "" lo so "" la contessa era andata piÃ ¹ oltre , nel vano di una finestra , dove un altro de ' suoi convitati , uomo maturo e stracco , tirava le ultime boccate di fumo da un autentico e profumato Manilla ."	A tempo , fortunatamente , poichÃ ¨ , a farlo apposta , il conte Pompeo entrava allora , insieme col Gonzaga , nella sala di lettura .
guit13	odore	dei fieni					Ella				Ella insegna loro a leggere ; essi insegnano a lei come non si possa esser felici e buoni che al contatto della Terra Madre .	Ella ama le cose agresti , l ' odore dei fieni , le belle mucche pezzate dagli occhi dolci , i contadini semplici come le mucche , il linguaggio del vento fra gli alberi , del silenzio nei prati , delle lunghe cantilene cantate da Fedor .	Cerca , avida , in tutto questo , la veritÃ   : la cercherÃ   , fatta donna , fuor d ' ogni legge sancita , d ' ogni convenzione chiaramente o tacitamente accettata , d ' ogni forma sociale che stabilisca una regola e implichi una condanna per colui che non vi si assoggetti .
guit13	puzzano	di detriti|di delitto									Casa in cui le Cucine s ' installarono : un bugigattolo di via Anfiteatro , covo di _ lÃ ´ cch _ , rifugio di pregiudicati e di male femmine .	Ma Alessandrina Ravizza non aveva paura dei _ lÃ ´ cch _ , nÃ ¨ delle male femmine , nÃ ¨ dei _ budelli _ a doppia uscita , che puzzano di detriti e di delitto .	Il barabba classico , _ Togasso _ o _ Biscella _ , dai calzoni a campana e dal copricapo a visiera , calato sulla faccia tagliente come rasoio , si sberrettava davanti a lei , svegliando a scappellotti nella propria animaccia bislacca quanto vi poteva ancor dormire di cavalleresco .
guit13	Odora	di mare|di sole|di fosforo									Egli Ã ¨ cosÃ ¬ bello che non sembra persona mortale .	Odora di mare , par materiato di alghe , di sole , di fosforo e di spazio , come una deitÃ   marina .	Sotto l ' abito blu porta una semplice maglia blu : e lo strano Ã ¨ che non pare nemmeno vestito , tanto la maglia e la stoffa si adattano al ritmo arioso de ' suoi movimenti .
guit13	fetente|fetente	di detriti	fetente|fetente								V ' Ã ¨ una mano nervosa e prensile che piÃ ¹ dell ' altre s ' indugia , lenta lenta , fra le ciocche : lui lascia fare , socchiude beato gli occhi sotto la soavitÃ   penetrante di quel gesto , e tace .	Nel rapido tempo del suo servizio attivo ha veduto la guerra nel suo piÃ ¹ sinistro orrore , l ' ha provata nel piÃ ¹ acuto patimento e con la piÃ ¹ stoica pazienza : Ã ¨ scampato alla morte per miracolo , ha durato i tormenti dell ' insonnia che rende pazzi , del bombardamento incessante che rende idioti e sordi , della fame , della sete , del dover riposare accanto ai morti nel fango acquoso di trincea , fetente di detriti e di membra in putrefazione .	Ha ucciso , e urlato di gioia nell ' uccidere , e piÃ ¹ nemici atterrÃ ² piÃ ¹ se ne compiacque : cosÃ ¬ Ã ¨ la guerra .
guit14	odorate	dal felice arancio									Bella Ã ¨ Zacinto ! A lei versan tesori L ' angliche navi , a lei dall ' alto manda I piÃ ¹ vitali rai l ' eterno sole ; Limpide nubi a lei Giove concede , E selve ampie d ' ulivi , e liberali I colli di Lieo .	Rosea salute Spirano l ' aure , dal felice arancio Tutte odorate , e dai fiorenti cedri .	Chi scrisse questi versi era nato poeta , avea nelle vene il sangue della greca poesia .
guit14	profumo	d ' aranci|di cedri				L ' isola di Zante|nei boschi					"Il paganesimo , che nella maggior parte degli scrittori contemporanei d ' Ugo si componeva di reminiscenze di scuola e di precetti accademici , era in lui un sentimento cosÃ ¬ vivo e profondo , che egli allorchÃ ¨ , parlando dei suoi colli materni , diceva : "" Ivi fanciullo - - La DeitÃ   di Venere adorai "" , diceva una cosa essenzialmente vera ; tanto vera , che gli effetti di quella soverchia adorazione lo tormentarono per tutta la vita ."	L ' isola di Zante , dove egli non vedeva che riso azzurro di cieli , selve d ' ulivi e vigneti , dove non sentiva che profumo d ' aranci e di cedri , e nei boschi il tumulto e lo strepito delle caccie di Diana , quell ' isola di Zante era ai tempi suoi poco piÃ ¹ che un nido di selvaggi e di briganti .	Ugo stesso quando , mortogli nel 1788 il padre , si condusse con la madre e il rimanente della famiglia a Venezia , era ( e rimase sempre ) un po ' selvaggio anche lui .
guit14	profumo	dei fiori									Certo la bellezza Ã ¨ nel mondo una benedizione di Dio , e la bellezza femminile Ã ¨ una delle piÃ ¹ gentili parvenze che rallegrino la vita dell ' uomo : nessuna bella cosa Ã ¨ piÃ ¹ bella di un bel volto di donna irradiato dalla bontÃ   e dall ' ingegno .	Parlano all ' anima un linguaggio misterioso , eccitano nel cuore ineffabili godimenti gli infiniti aspetti della natura animata ed inanimata , il sorgere del sole , un cielo stellato , il canto degli uccelli , lo stormir delle frondi , il profumo dei fiori , il fremito della primavera ; ma un giovine innamorato ritrova tutti quei godimenti ed altri maggiori nella contemplazione di due begli occhi di donna .	La gioventÃ ¹ non Ã ¨ perÃ ² tutta la vita ; nÃ ¨ puÃ ² tutta la gioventÃ ¹ vivere della sola contemplazione della bellezza .
guit16	profumi	dalle piante									A sessant ' anni ! Ebbra di vita , cosÃ ¬ ! - - Pazza ! - - mormorava Elena , tormentata .	Pazza ? O piuttosto in quella donna sopravviveva qualche cosa dell ' anima primitiva , quando l ' umanitÃ   non si era fatta estranea e insensibile alla natura ? Naturalmente - - senza riflessione , senza contemplazione , senza ammirazione - - la vecchia cedeva alle stesse energie di vita , che , indistinte , traevano liete voci dagli animali , e colori e profumi dalle piante , e risplendevano nel fiume , contro i monti , nel cielo .	E cantava , cosÃ ¬ , priva di pensiero , per un ignaro irresistibile consenso del suo spirito alla vita universa .
guit16	odorosi|odorosi	belle le rose	odorosi|odorosi			giardino					Ma lui combatteva senza paura : pompa e soffietto , solfato di rame e tabacco , fosforo e trappole .	Guerra in veste da camera e berretto da ciclista ! E venne la volta del giardino : vari i gerani ; belle le rose ; odorosi anche troppo i nasturzi .	- - Brava ! Bravo ! - - ripeteva il genero sorridendo .
