Branch,File Name,Image ID,Artist,Title,Iconography,Part,Earliest Date,Latest Date,Margin Years,Genre,Material,Medium,Height of Image Field,Width of Image Field,Type of Object,Height of Object,Width of Object,Diameter of Object,Position of Depiction on Object,Current Location,Repository Number,Original Location,Original Place,Original Position,Context,Place of Discovery,Place of Manufacture,Associated Scenes,Object Categories,Related Works of Art,Type of Similarity,Inscription,Text Source,Bibliography,Photo Archive,Image Credits,Details URL,Additional Information,Iconclass code,License,Iconclass code,Description,Keywords,Language
ArtHist,Joconde_ii_0039126.jpg,,"WILLERMET Antoine Gabriel , manufacture de Sèvres",Théière Wedgwood godronnée,theiere,,1825,1849,,dessin,"graphite, lavis, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.1746 ; Section D.S.3.1839.N°2 (Ancien numéro) ; Armoire R / Tiroir R5 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190032923/0039126.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190032923,,,,,"Forme et décoration en dorure d'une théiére : frises de rinceaux et palmettes sur le col et sur la panse ; godrons sur la panse, de part et d'autre de la frise, et sur le couvercle ; Décoration de théière Wedgwood en dorure",,
ArtHist,Joconde_ii_0111474.jpg,,"KIRSTEIN Joachim-Friedrich II (dessinateur, orfèvre)",Théière ; Dessin d'orfèvrerie,theiere,,1800,1899,,"dessin, arts décoratifs, orfèvrerie","papier vergé, plume, encre, lavis",,,,,,,,,Strasbourg ; cabinet des estampes et des dessins,MAD LXVI.113 ; MAD LXV.126 b (1) (Numéro erroné),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/00130125438/0111474.jpg,https://www.pop.culture.gouv.fr/notice/joconde/00130125438,,,,,"Plume, encre et lavis sur papier vergé ; Théière de style Louis XVI. Corps reposant sur un piédouche. Anse en bois noir. Au col, feuilles d'eau, rinceaux. Bouton, graine sur terrasse de feuille.",,
ArtHist,Joconde_ii_0110430.jpg,,manufacture de Sèvres,Théière chinoise réticulée,theiere,,1800,1899,,dessin,"plume, encre, lavis, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2012.1.2420 ; Tiroir B1 / XIXe / Fabrication. Pièces services diverses / Dossier théières (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190041330/0110430.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190041330,,,,,,,
ArtHist,Joconde_ii_0036195.jpg,,manufacture de Sèvres,Théière étrusque B,theiere,,1750,1799,,dessin,"graphite, gouache, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.1372 ; Section D.S.3.1804.N°10 (Ancien numéro) ; Armoire R / Tiroir R4 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190032413/0036195.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190032413,"Décoration d'une théière étrusque : frise de palmettes rouges sur fond noir au col : personnage féminin assis devant un secrétaire, en noir sur fond ocre, sur la panse; bec en forme de tête de dragon; Théière du Déjeuner Etrusque",,,,,,
ArtHist,Joconde_ii_0036205.jpg,,"FRAGONARD Alexandre Evariste , manufacture de Sèvres",Théière litron Fragonard,theiere,,1800,1899,,dessin,"graphite, gouache, lavis, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.1384 ; Section D.S.3.1817.N°5 (Ancien numéro) ; Armoire R / Tiroir R4 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190032425/0036205.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190032425,Décoration en dorure : palmettes en relief au col; cartel rond avec profil féminin et lyre dans une couronne de feuillage; bec doré en forme de cygne; anse et pied dorés; Dessin de théière Litron,,,,,,
ArtHist,Joconde_ii_0113310.jpg,,ANONYME (dessinateur),Théière ; Dessin d'orfèvrerie,theiere,,1775,1799,,"dessin, arts décoratifs, orfèvrerie","papier vergé, plume, encre, lavis",,,,,,,,,Strasbourg ; cabinet des estampes et des dessins,MAD LXV.51 ; MAD LXV.96 b (Numéro erroné),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/00130125001/0113310.jpg,https://www.pop.culture.gouv.fr/notice/joconde/00130125001,,,,,"Plume, encre et lavis sur papier vergé ; Dessin. Théière ovale Louis XVI. Flancs verticaux : deux frises horizontales de postes. Couvercle à canaux, postes. Bouton : en vase sur terrasse de feuilles, anse bois, bec droit. Inscription : ""N°1 [...]?"" au revers : ""Cest celle q[...] la Comtes[se]"".",,
ArtHist,Joconde_ii_0113314.jpg,,ANONYME (dessinateur),Théière ; Dessin d'orfèvrerie,theiere,,1775,1799,,"dessin, arts décoratifs, orfèvrerie","papier vergé, plume, encre, crayon",,,,,,,,,Strasbourg ; cabinet des estampes et des dessins,MAD LXV.52 ; MAD LXV.96 c (Numéro erroné),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/00130125000/0113314.jpg,https://www.pop.culture.gouv.fr/notice/joconde/00130125000,,,,,"Plume, encre et crayon sur papier vergé ; Dessin. Théière ovale Louis XVI. Flancs verticaux. Deux frises horizontales de rinceaux ; couvercle à canaux, perles, bouton en vase sur terrasse de feuilles, anse bois, bec droit. Coupe. Inscription : ""ouverture"".",,
ArtHist,Joconde_ii_0036407.jpg,,"FRAGONARD Alexandre Evariste , manufacture de Sèvres",Théière chinoise ronde,theiere,,1800,1899,,dessin,"graphite, gouache, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.1728 ; Section D.S.3.1822.N°14 (Ancien numéro) ; Armoire R / Tiroir R5 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190032905/0036407.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190032905,,,,,Forme et décoration en doure d'une théière ; Théière Chinoise ronde de 1823,,
ArtHist,Joconde_ii_0039128.jpg,,"FRAGONARD Alexandre Evariste , manufacture de Sèvres",Théière chinoise ronde,theiere,,1825,1849,,dessin,"graphite, gouache, lavis, plume, encre, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.1754 ; Section D.S.3.1832.N°12 (Ancien numéro) ; Armoire R / Tiroir R5 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190032931/0039128.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190032931,,,,,"Forme et décoration en coloris d'une théière chinoise à pans : scène représentant une jeune femme assise sous un dais tenu par un homme, tandis qu'un second la rafraîchit avec un éventail ; grecques au culot ; Forme et décoration d'une théière chinoise sphérique",,
ArtHist,Joconde_ii_0110524.jpg,,manufacture de Sèvres,Théière litron 2e grandeur,theiere,,1800,1899,,dessin,"graphite, plume, encre, lavis, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2012.1.2421 ; Tiroir B1 / XIXe / Fabrication. Pièces services diverses / Dossier théières (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190041331/0110524.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190041331,,,,,,,
ArtHist,Joconde_ii_0004592.jpg,,MATHEY Georges,Esquisse pour une théière (au recto) ; Etude de bois de lit (au verso. Doute sur le sujet),theiere,,1900,1999,,dessin,"crayon noir, papier (bis)",,,,,,,,,Mâcon ; musée des Ursulines,21434,,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/01720009119/0004592.jpg,https://www.pop.culture.gouv.fr/notice/joconde/01720009119,,,,,Dessin au crayon sur papier bis,,
ArtHist,Joconde_ii_0036190.jpg,,"ISABEY Jean-Baptiste , manufacture de Sèvres",Eléments décoratifs [Théière Pestum],theiere,,1800,1899,,dessin,"graphite, gouache, lavis, plume, encre, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.1367 ; Section D.S.3.1816.N°10 (Ancien numéro) ; Armoire R / Tiroir R4 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190032408/0036190.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190032408,Décoration en dore et coloris : frise de fleurs au centre du couvercle et sur la partie supérieure de la panse; fleurs bleues et grandes feuilles sur le bord du couvercle et au culot; médaillon circulaire sur la panse; bec et anse dorés; Théière,,,,,,
ArtHist,Joconde_ii_0118495.jpg,,anonyme,Théière ; Cafetière ; Dessin d'orfèvrerie,theiere,,1800,1899,,"dessin, arts décoratifs, orfèvrerie","papier, plume, encre, lavis",,,,,,,,,Strasbourg ; cabinet des estampes et des dessins,MAD LXV.53 ; MAD LXV.96 d (Numéro erroné),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/00130124991/0118495.jpg,https://www.pop.culture.gouv.fr/notice/joconde/00130124991,,,,,Plume encre sur papier ; Dessin. Théière Louis XVI. Piédouche. Corps hémisphérique. Couvercle à bouton de bois tourné. Anse en bois. Bec courbe à anse d'animal.,,
ArtHist,Joconde_ii_0110254.jpg,,manufacture de Sèvres,Théière à lampe Regnier,theiere,,1825,1849,,dessin,"graphite, plume, encre, lavis, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2012.1.2416 ; Tiroir B1 / XIXe / Fabrication. Pièces services diverses / Dossier théières (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190041326/0110254.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190041326,,,,,,,
ArtHist,Joconde_ii_0110270.jpg,,manufacture de Sèvres,Théière litron 1ère grandeur,theiere,,1800,1899,,dessin,"graphite, plume, encre, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2012.1.2423 ; Tiroir B1 / XIXe / Fabrication. Pièces services diverses / Dossier théières (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190041333/0110270.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190041333,,,,,,,
ArtHist,Joconde_ii_0036185.jpg,,"Brongniart Alexandre Théodore (1739-1813) , manufacture de Sèvres",Théière Pestum anse relevée,theiere,,1800,1899,,dessin,"graphite, plume, encre, gouache, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.1362 ; Section D.S.3.1801.N°3 (Ancien numéro) ; Armoire R / Tiroir R4 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190032403/0036185.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190032403,"Ornements colorés d'une théière et de son couvercle : frise sur le col; quadrillage en losange de fleurons et rosace sur l'épaule et de palmettes au culot; cartel rond sur fond bleu pâle sur le corps, avec tête à l'antique à l'intérieur du cartel; second cartel représentant une femme tenant un voilé tracé à la mine graphite à gauche; Grande pièce de déjeuner, théière",,,,,,
ArtHist,Joconde_ii_0036448.jpg,,"GERARD Claude Charles , manufacture de Sèvres",Eléments décoratifs [Théière Pestum],theiere,,1800,1899,,dessin,"graphite, gouache, lavis, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.1777 ; Section D.S.3.1815.N°11 (Ancien numéro) ; Armoire R / Tiroir R5 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190032954/0036448.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190032954,,,,,"Forme et décoration en dorure et en coloris d'une théière : frise de guirlanes de fleurs au col ; bouquet de fleus en coloris sur fond blanc sur la partie supérieure du corps et, dessous, frise de palmettes en dorure ; motifs de fleurs de tulipe au-dessus du pei ; à droite, autre propositions de décoration ornementale en dorure pour la même pièce ; Théière, fleurs fond bleu",,
ArtHist,Joconde_ii_0038413.jpg,,manufacture de Sèvres,Théières,theiere,,1750,1799,,dessin,"encre brune, graphite, gouache blanche, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.221 ; R.1 L.2 d.4 F16 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190029452/0038413.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190029452,,,,,Planche de dessins collés de théières,,
ArtHist,Joconde_ii_0041577.jpg,,manufacture de Sèvres,Théières,theiere,,1750,1799,,dessin,"graphite, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.210 ; R.1 L.2 d.4 F5 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190029403/0041577.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190029403,,,,,Planche de trois dessins collés,,
ArtHist,Joconde_ii_0041584.jpg,,manufacture de Sèvres,Théières,theiere,,1750,1799,,dessin,"encre brune, graphite, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.212 ; R.1 L.2 d.4 F7 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190029411/0041584.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190029411,,,,,Planche de quatre dessins collés de théières,,
ArtHist,Joconde_ii_0041607.jpg,,manufacture de Sèvres,Théières,theiere,,1775,1799,,dessin,"graphite, encre brune, gouache blanche, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.219 ; R.1 L.2 d.4 F14 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190029447/0041607.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190029447,,,,,Planche de trois dessins collés,,
ArtHist,Joconde_ii_0110362.jpg,,manufacture de Sèvres,Théière de déjeuner à côtes,theiere,,1825,1849,,dessin,"graphite, plume, encre, lavis, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2012.1.2413 ; Tiroir B1 / XIXe / Fabrication. Pièces services diverses / Dossier théières (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190041323/0110362.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190041323,,,,,,,
ArtHist,Joconde_ii_0041565.jpg,,manufacture de Sèvres,Théières rondes,theiere,,1750,1774,,dessin,"graphite, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.206 ; R.1 L.2 d.4 F1 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190029390/0041565.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190029390,"Dessins de deux théières, l'une plus allongée et l'autre plus arrondie",,,,,,
ArtHist,Joconde_ii_0041598.jpg,,manufacture de Sèvres,Théières,theiere,,1750,1799,,dessin,"graphite, gouache blanche, encre brune, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.216 ; R.1 L.2 d.4 F11 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190029438/0041598.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190029438,,,,,Planche de deux dessins collés,,
ArtHist,Joconde_ii_0038416.jpg,,manufacture de Sèvres,Théières,theiere,,1750,1799,,dessin,"encre brune, graphite, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.222 ; R.1 L.2 d.4 F17 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190029455/0038416.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190029455,,,,,Planche de trois dessins collés,,
ArtHist,Joconde_ii_2009.3.1%20MANGUIN%20Nature%20morte%20%C3%A0%20la%20th%C3%A9i%C3%A8re.jpg,,MANGUIN Henri Charles (dessinateur),Nature morte à la théière,theiere,,1900,1949,,dessin,"papier, encre, plume",,,,,,,,,Caen ; musée des beaux-arts,2009.3.1,,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/06570009767/2009.3.1%20MANGUIN%20Nature%20morte%20%C3%A0%20la%20th%C3%A9i%C3%A8re.jpg,https://www.pop.culture.gouv.fr/notice/joconde/06570009767,,,,,Dessin à la plume à l'encre sur papier pâte chimique,,
ArtHist,Joconde_ii_0036202.jpg,,"PARANT , manufacture de Sèvres",Théière du Déjeuner d'Henri IV,theiere,,1800,1899,,dessin,"graphite, gouache, lavis, plume, encre, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.1381 ; Section D.S.3.1817.N°7 (Ancien numéro) ; Armoire R / Tiroir R4 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190032422/0036202.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190032422,Dessin de la théière du Déjeuner Henri IV,,,,,,
ArtHist,Joconde_ii_0041604.jpg,,manufacture de Sèvres,Théières Boizot,theiere,,1775,1799,,dessin,"encre brune, graphite, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.218 ; R.1 L.2 d.4 F13 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190029444/0041604.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190029444,,,,,Planche de deux dessins collés,,
ArtHist,Joconde_ii_0041581.jpg,,manufacture de Sèvres,Théières,theiere,,1750,1799,,dessin,"graphite, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.211 ; R.1 L.2 d.4 F6 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190029408/0041581.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190029408,Planche de deux dessins collés de théières,,,,,,
ArtHist,Joconde_ii_0038420.jpg,,manufacture de Sèvres,Théières,theiere,,1750,1799,,dessin,"encre brune, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.223 ; R.1 L.2 d.4 F18 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190029459/0038420.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190029459,,,,,Planche de deux dessins collés,,
ArtHist,Joconde_ii_012017.jpg,,HELLEU Paul César (dessinateur),Alice Helleu prenant une théière,theiere,,1900,1999,,dessin,"papier (crayon noir, sanguine, craie blanche, pastel)",,,,,,,,,"Bayonne, musée Bonnat-Helleu, musée des beaux-arts de Bayonne",2010.1.121 ; 12 (numéro Audap),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/M0094006191/012017.jpg,https://www.pop.culture.gouv.fr/notice/joconde/M0094006191,"Alice Helleu (1869-1933), épouse de l'artiste, est esquissée alors qu'elle attrape une théière bleue et blanche ; ses cheveux sont relevés et elle porte ce qui semble être un vêtement d'intérieur",,,,"Crayon noir, sanguine, craie blanche et pastel, sur papier vélin brun ; cadre d'origine armorié en bois mouluré doré, avec verre",,
ArtHist,Joconde_ii_0036243.jpg,,"REGNIER Hyacinthe , manufacture de Sèvres",Théière du Déjeuner François Ier,theiere,,1825,1849,,dessin,"graphite, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.1423 ; Section D.S.3.1837.N°2 (Ancien numéro) ; Armoire R / Tiroir R5 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190032540/0036243.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190032540,"Théière du Déjeuner François Ier, 3e grandeur",,,,,,
ArtHist,Joconde_ii_0041589.jpg,,manufacture de Sèvres,Théières de Madame du Barry,theiere,,1700,1799,,dessin,"graphite, gouache blanche, papier",,,,,,,,,Sèvres ; Sèvres - Cité de la céramique,2011.3.213 ; R.1 L.2 d.4 F8 (Ancien emplacement),,,,,,,,,,,,,,https://www.pop.culture.gouv.fr/,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/50190029417/0041589.jpg,https://www.pop.culture.gouv.fr/notice/joconde/50190029417,,,,,Planche de deux dessins collés de théières,,
