Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
bibbleue1131	sent		fort			endroit|Hôpital					Cela n ’ est - il pas surprenant , Faut être carême - prenant , Où maître és marionnettes , Ou bien vendeur de savonnettes , Etre apprentif de charlatan , Ou valet de l ’ Orvietan , Pour avoir la bizarrerie , D ’ achetter cette drôlerie .	Regarde un tant soit peu plus bas , Par ta foi n ’ admire tu pas Cette boutique bigarée , Vois comme diable elle est parée , Trois méchans morceaux de velours Un long habit , deux manteaux courts , Quatre chapeaux & trois mandrilles , Arrangez dessus ces chevilles , Quinze ou vingt pour points de laquais , Assemblez en divers paquets , Deux manteaux longs de feüille morte , ( Vis - tu jamais rien de la sorte ) Chamarez de grand passement , Vois qu ’ il sont faits crotesquement , Jamais aux Rois une chandelle , N ’ eût la bigarterie plus belle , Deux blancs , deux rouges & deux verts , quatre de long , trois de travers , Quelle fantasque bigarrure , Sans doute c ’ étoit la parjure , Du grand Chancelier du Japon Ou du Roi de Colin tampon , Faut être Suisse à triple étage , Pour se charger de ce bagage , Examinons un peu de près , Ce que nous voyons tout auprès , Cinq ou six manteaux d ’ écarlates , Trois vieux échevaux de soyes plattes , Six capuchons de baracan , Quatre bas de serge de Caën , Déchirez par les talonniers , Et deux méchante devantieres , De taffetas repassé , D ’ un morceau de satin passé , Trois vieux bonnets de broderie , Une chaisse de tapisserie , Trois mules avec un patin , Un vieux cottillon de satin , Des bas à botter de futaine , Bordez d ’ un frange de laine , Des grands canons de vieux treillis , Qui furent noirs , mais qui sont gris , Vois - tu là cette camisolle , C ’ est un reste justobole , Car il ne se peut autrement , Qu ’ homme d ’ un peu d ’ entendement , L ’ eût osé porter de la sorte , Regarde bien dans cette porte , Considere ce grand pannier , Et cette corbeille d ’ osier , Comme ils sont pleins de bagatelles , De petits morceaux de dantelles , Des Jartieres de pantalon , Cinquante morceaux de golon , Quatre masques sans mantionnieres , Et dessus d ’ une gibeciere , Quatre plotons , deux éguilletes , Cinq ou six étuis de cueilleres , Une piece de broderie , Qui fait la galanterie , A ce méchant chiffon , Qui pend auprès de ce manchon , Vis - à - vis cette fenêtre , Afin de mieux faire paroître , Cette écharpe de taffetas , Et ces guenillons en un tas , Enfin regarde ces boutiques , Tous ces chiffres Arithmétiques Ne seront jamais suffisans , Pour nombrer ce qu ’ on tient dedans , Et le meilleur conteur de France , Perderoit bien toute sa science , S ’ il vouloit avec ses jettons , Supputer tous ces vieux chiffons , Voilà pour quoi gagnons la Halle , Ce lieu cy put , il est trop salle , Allons , nous ne ferons pas mal , Cet endroit sent fort l ’ Hôpital , Entrons par dessous cet arcade , Proche ce vendeur de sallade , Nous trouverons assurement , Dequoi rire quelque moment .	Or sus , voici la Halle illustre , Elle est aujourd ’ hui dans son lustre , Voilà quantité de poissons , Nous rirons de bonne façon , Si tu veux prendre patience , Car c ’ est ici le lieu de France , Où se disent les meilleurs mots , On fait les contes les plus fots , Sur tout parmi ces Poissonnieres , Qui ne sont jamais les dernieres , A dire le mot en passant , Quand elles attrapent un Marchand , Qui leur fait tant soit peu tête , Alors elles en font bonnes fête , Elles lui donnent son paquet , En disant quelque sobriquet , Abordons cette Harangere , Vis - à - vis de cette Lingere , Entendons ce qu ’ elle dira , Bien - tôt elle querellera .
bibbleue1131	puante	Camuse				ruë des Gravilliers					Ha , ha , voici bien nôtre affaire , Prens garde à ce que l ’ on va faire , Ces deux icy ( dans un moment ) Ce querelleront assûrement , L ’ une est desis fort en colere , Tien regarde un peu considere , Comme elle refroigne le nez , Nous en verrons bien d ’ étonnez Si l ’ on peut commencer la dance , La voila , ma foi qui commence .	Va , va , l ’ on te connoît carogne , Infecté comme la charogne , Va t ’ en auprès des trois cueilliers , Dans la ruë des Gravilliers , Chez Dame - Anne la fruitiere , Tu as bien fait la chere entiere , On te connoît dans le borguiau , C ’ est là que tu tiens ton Bureau , Vilaine louve diffamée , Reste de Goujats de l ’ armée , Va , va , l ’ on sçait par tout ton nom , Tu t ’ es acquise un beau renom , Tu veux faire la Bourgeoise , Camuse , puante , punaise , Vrayment c ’ est bien à faire à toi , Tu te tiens sur ton quant à moi , Tu t ’ imagine être fort belle , Tu veux faire la Demoiselle , Sans le valet d ’ un Marêchal , Tu fusse morte à l ’ Hôpital , Va , va , Madame au cul de crotte , Va - t - en de peur qu ’ on ne te frotte , Si j ’ empoigne e ’ on chaperon , Je te ferai dire au larron , Tu fais Madame l ’ entenduë Avec ta tête au cou de gruë , Et tes yeux en chauve - souris , Va - t - en voir ce vétu de gris , Qui parlent à la Dame Florence , Il te contera bien ta chance , Car il ne t ’ a pas pardonné , Le mal que tu lui as donné .	As - tu donc tout dit , vieille louve , Que diable fais - tu là ? tu couve Des oeufs dedans un pot de fer , Vieille peste , tison d ’ enfer , Vieille sorciere , vieille chienne , Visage de Magicienne , Embaucheuse de porte - faix , Je sçai le métier que tu faits , T ’ est une bonne larronnesse , Une gourmande , une yvrognesse , Chacun t ’ a vû vieux cul pourri Donner le foüet au pillori , Tout le monde sçai bienta vie , Nous connoissons ta maladie , A t ’ on chien de nez bourgeonné , Et ton visage boutonné , Montre bien méchante borgnesse , Que t ’ es une insigne ladresse , Tu le fis voir dernierement , Quand le bourreau si joliment , T ’ avoit l ’ autre jour époustée , Tu n ’ en fus point épouventée , Et tu ne dis seulement pas , Une petite fois helas ! Mais le bourreau ni sa rudesse , Ne t ’ incommoda pas l ’ adresse , Long - tems y a que tu sçai bien , Que les ladres ne sentent rien , Je te recommande au grand Pierre , Le Suisse à Monsieur Bassompierre , Qui te foüetta tant l ’ autre jour , Tout au beau milieu de la cour , Où troussant ta chemise sale , Il te fit voir pleine de gale , Va donc ladresse , peronnelle , Va t ’ en ailleurs chercher querelle , Vieille geuse du tems passé , Vieille rongneuse au cul cassé , Catin du tems de la Rochelle , Vieux fourniment , vieille carcasse , Va t ’ en au diable & dans l ’ Enfer , Servir de Femme à Lucifer , Va t ’ en lui baisser au derriere , Aussi bien és tu forciere , Va t ’ en lui donner de l ’ ébat , C ’ est aujourd ’ hui jour de sabbat .
bibbleue1156	odeur	Arbres	bonne					tousiours			Comme Dauid cueillit les trois Arbre qui estoient venu de la bouche d ' Adam pour mener en Hierusalem .	DV temps que Dauid regnoit , il fit cultiuer les trois Arbres qui estoient venus en la bouche d ' Adam , & les fit mener en Hierusalem , comme on les menoit on sentit vne si bonne odeur , qu ' il n ' est Homme qui le sceust dire : Dauid sit mener Harpes & Psalterions & autres instrumens , il y auoit si grande melodie qu ' à merueille , & cheminoit tousiours deuant les trois arbres : plusieurs malades vindrent offrir aux trois Arbres , lesquels furent gueris , & crioient hautement auiourd ' huy est sancté donnée à humain lignage .	Ces trois Arbres monstrent que le Redempteur du monde doit venir en grande ioye & liesse : puis Dauid planta ses Arbres en Hierusalem , ou ils demeurerent trente ans en verdure plantez en terre : & creurent moult bien & sur tout de cedre crossoit le plus grand , tant que s ' estoit merueilleuse de le veoir .
bibbleue1176	odeur|parfum		bonne|precieux								Il fut noutrl & élevé soigneusement dans la maison de son Pere , qui étant charmé de sa douceur , de sa modestle & de son bon naturel , ne se pût jamais resoudre de le voir s ’ éloigner de lui , c ’ est pourquoi dès qu ’ il fût arrivé à l ’ âge de sept ans il lui donna dans sa maison des Maîtres également pieux , sages & sçavans , qui lui en seignerent les sciences divines & humaines , & qui sécondans heureusement les belles dispositions qu ’ ils trouverent en lui le rendirent habile en peu de tems ; il étoit beau , bien fait de sa personne , il avoit un air noble & majestueux , des manieres parfaitement bonnêtes & engageantes , il ne paroissoit rien en lui que de grand ; toutes ses paroles étoient accompagnées de douceur , toutes ses actions de modestie , & toute sa conduite recevoit un éclat admirable de la grace & de la vertu qui étoient dans son coeur : persuadé dès cet âge tendre que la crainte du seigneur est le commencement de la sagesse , il avoit une aversion mortelle pour tout ce qui avoit quelque aparence de mal , on ne le trouvoit jamais oifif ni desoccupé , on ne le voyoit point paroître dans les ruës ni dans les places publiques , il ne perdoit pas le tems dans les promenades , aux spectacles , ni dans les assemblées mondaines , il évitoit avec un grand soin la compagnie des débauchez & des libertins , la couversation du sexe étoit pour lui une peine inconcevable , aussi ne s ’ y trouvoit - il que le plus rarement qu ’ il pouvoit , & quand la necessité , ou la bienséance ne lui permettoient pas de s ’ en dispenser ; mais c ’ étoit toûjours avec tant de modestie & de retenuë , qu ’ il inspiroit à tout le monde du respect & de la vénération .	S ’ il étoit obligé de frequenter les Academies pour y apprendre les exercices qui conviennent aux perfonnes de sa qualité , il s ’ en acquitoit avec tant d ’ adresse & de bonne grace qu ’ il charmoit tout ceux qui le voïolent quoiqu ’ il le fit plûtôt pour obéïr à ses parens que par inclination & pour le plaisir qu ’ il y prenoit ; ce saint jeune homme avoit autant de penchant au bien qu ’ il avoit d ’ aversion pour le mal , c ’ est ce qui le portoit à ne fréquenter que des personnes d ’ édification , & celles en qui il reconnois soit plus de vertu & de merite : on decouvroit tant de retenuë , tant de prudence & de pieté dans ses discours & dans ses actions , que les uns ile regardoient déja dans cet âge tendre comme un homme consommé , les autres l ’ ad miroient comme un saint , & tous l ’ aimoient & l ’ estimoient d ’ une maniere extraordinaire ; la lecture des livres saint faisoit ses plus grandes délices , les Ecritures étoient sa principale étude , c ’ est de ces divines sources d ’ où il tiroit les hautes maximes dont il se servoit pour éclaircir son esprit & échaufer son coeur il s ’ apliquoit si fort à la méditation des saints mysteres , à la pratique des vertus Chrétiennes , aux exercices de dévotion & aux devoirs de la Religion , qu ’ il ne sortoit de sa bouche que des paroles d ’ édification , de ses mains que des actions de pieté , & de toute sa conduite qu ’ une bonne odeur qui se répandoit de toutes parts comme un parfum precieux qui embaumoit tout le monde .	Les endroits où on le rencontroit le plus souvent étoient les Hôpitaux , les maisons des pauvres honteux , des veuves & orphelins , qu ’ il soulageoit les uns avec l ’ argent qu ’ on lui donnoit pour ses divertissemens , les autres par quelques bons avis , par des paroles de consolation & de salut .
bibbleue1176	parfum|odeur		excellent|bonne								qu ’ un moment de peine & de travail opere en nous un poids infini de gloire & de felicité .	Sa vie étoit un modéle continuel de bonnes oeuvres & d ’ édification pour ses Fre res , & un parfum excellent dont la bonne odeur s ’ élevoit sans cesse devant le Trône de la Majesté de Dieu .	Le saint Abbé Injurieux qui gouver noit alors , charmé d ’ un si sainte con duite & d ’ une si haute perfection , voulut démettre plusieurs fois en sa fa veur du gouvernement du Monastere mais lui qui avoit fui les emplois dans le monde , & les dignités dans l ’ Eglise les refusa encore avec plus de constance dans la solitude , témoignant par là qu ’ il étoit bien persuadé de cette importante maxime .
bibbleue1182	odeurs		infects|corrompus|bonnes|mauvais|douces ameres								ENvie est vne douleur au coeur du bien d ’ autruy , lequel peché est mauvais , parce qu ’ il est contraire à charité , parquoy est signe de reprobation , par lequel le diable connoist ceux qui seront damnez , ainsi que charité est signe de salution par lequel Dieu connoist ceux qui seront sauvez .	Les envieux sont compagnons du Diable : car ils sont à perte ou à gain , si le diable gagne faisant mal , ils s ’ éiouyssent avec luy , & s ’ il perd quand bien vient à aucuns , ils en sont marris ; les envieux sont tellement infects & corrompus , que bonnes odeurs leurs sont mauvais , & les chauses douces ameres .	Ce sont les bonnes renommées & prosperitez des autres , mais choses puantes & ameres leur sont douces , comme vices diffames , adversitez & fortunes contraires qu ’ ils oyent raconter des autres .
bibbleue1182	puanteur|puant					enfer					Et pour celuy abominable peché infinis maux , aduersitez , famines , guerres & pestil ences en sont advenus sur la terre , ainsi qu ’ il est escrit en la saincte Bible & autres livres .	Le luxurieux vivant en son peché est tourmenté en enfer de trois tourmens , de chaleur , de puanteur , & de remords de conscience : car il brusse par sa concupiscence , & est puant de son infameté .	Et tel peché est toute puanteur qui macule le corps & l ’ ame que tous autres pechez ne maculent point , sinon qu ’ ils maculent l ’ ame , & si n ’ est point luxure sans remords de conscience de l ’ offense qu ’ on a fait à Dieu .
bibbleue1182	puante|puante	halaine	puante|puante								En la bouche és gensives y a quatre veines , à sçavoir deux dessous & deux dessus , qu ’ on saigne pour eschaufaison & chancre à la bouche , & pour mal des dents .	Entre la leure & le menton y a vne veine qu ’ on saigne pour dòner allegemè à ceux qui se doutent d ’ auoir l ’ halaine puante .	En chacun des bras y a quatre veines dont la vaine de la teste est la plus haure , la seconde apres celle du coeur , la tierce est celle du foye , la quarte est celle de la ratelle , autrement dicte la basse veine du foye .
bibbleue1182	odeur		puante|pesant|pensif|malicieux Triste dolent|convoiteux	bouche							Saturne par sa sausse enuie A toutes choses qui ont vie , Est ennemy de sa nature .	Qui sous luy est né par droicture , Est plein de mauuaise mil ce A vil & ord mastier propice , Et propre pour cuirs courroyer Et pour toutes choses ouurer , De pain & de chair grand mátgeur En sa bouche puante odeur , pesant , pensif , malicieux Triste dolent & convoiteux , De science mal est appris Dérober ou battre repris , Cheueux a noirs & bien agus Et si n ’ est point trop fort barbu Petits yeux caut & seducteur Visage maigre , grand menteur , Pour secret assez conuenable Et donner conseil prositable , Sçaura parler choses antiques Histoires , batailles , cronicques , Grosses espaules bas deuant Mal langagé , mal aduenant , Grosses espaules bas deuant Mal langagé , mal aduenant , Grosses leures , noire couleur Et celle qui suit est meilieur , Si fortune ne luy faict guerre Grand amasseur sera de terre , Et sera grosse nourriture , Basse sera sa regardeure , N ’ aymera gueres volontiers Ny les sermons ny les montiers , Pays cheminera loingtains Bon sera garder de ses mains .	L ’ homme regarda sur deux parties Sur la ratelle & les ouyes .
bibbleue1182	odeurs	Peintures|pierre|Fleurs	delicieuses					soir & matin			Quand sera né dessous Venus Amoureux , gay sera tenu , Plaisant ioy eux à l ’ advenant , yeux noir , peu brun , bouche riáte , De clerons , tiompettes & haut bois , Voudra iouer , car vne voix .	Aura bonne pour bien chanter Pource voudra dancer satiter , Ioüer aux eschets & tables Et estre longuement à table Parler , manger , boire bon vin , Tant que soit yvre soir & matin , Aymera dames & tous beaux , Vestements & riches ioyaux , Peintures , pierre precieuses , Fleurs & odeurs delicieuses , Veritable à lo bonne foy , Autruy aymera comme soy , Large pour festoyer amis , Peu de gens seront ses ennemis , Dispose sera par façons , Pour chanter bien toutes chansons , Tant est propre & bien deuisant Que tout ce qu ’ il fait est plaisant , Brun de face & bien formé , De corps & de membres orné , Visage rond , courte machoire , Noirs sourcils , & barbe noire , Grosse perruque & tres fort noire , Quand il iure on le doit croire , Les reins aussi ce qui est entre Le cuisses auec le petit ventre , C ’ est vn quartier secret tenu Estant sous la garde de Venus .	S ’ ENSVIT DE MER CVRE .
