Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
bl146	reeking|reeking	Sea	reeking|reeking								ey , Hovers above the floating Massacre .	The trembling Short ; around , the reeking Sea Below , and all the smoaking Air above , Together joyn , joyn with his ratling Fires .	All the contending Elements conspire , To grace their Lord , the Conquering Altomar .
bl146	reeking	their									But some few Minutes more , and I shall mount On Angels Wings to that immortal Throne , Where dying Lovers Groans are heard no more .	Nor their warm purple stains the reeking Floor .	Art .
bl146	reeking	with her|Blood									Triumphant Villany ! he likes the Musick , And fain would hear the pleasing Notes repeated .	Is ' t not enough that thou hast broke thy Chains , Loosed like a Tyger for thy Mid - nights Prey , And stand ' s ! all reeking with her tainted Blood — Alt .	Her tainted Blood ! King .
bl147	fmell						Sir John				Wild .	Methinks , Sir John Every oung ( an old fmell - Smock as he is J ( hou ' d take the alarm , and so .	Remove these so juicy Girls .
bl147	Perfumes		So strong							that They become injurious	Whining Love .	As there are some Perfumes So strong , that they lose that name with Most : So Complements may be so gross , that They become injurious .	Wild .
bl149	smells	it	rank								I thank you cleanlily for your dirty favour .	how rank it smells .	? Mug .
bl149	smell	him									Mug .	If once ( be smell him , ( Tor certainly he is rank , ( he fays extreme rank , and the wind stands with him so ) ( he ' s gone for ever .	Cal .
bl149	perfume							for			Cal .	For all this he shall see her , and give her such a heat , that the Hoe - goe of her Constitution ( hall perfume his Chamber for two long hours after .	Mug .
bl149	smell	Wormwood|* Vinegar					I				_ .	Mocks - I smell Wormwood and * Vinegar .	' Fido .
bl149	smell	another Fleshmonger|Storm					I				Dm .	' Udsfoot , here ' s another Fleshmonger • , I smell a Storm .	Baw .
bl149	smell	both which									Marg .	Now out upon ' t , had Ino better opinion of your honesty than of your wit , both which smell altogether of the Country , I ' de leave you to seek your own Adventures : you have gen tilifi ' d me with your Cl oaths , and you are handsome enough in mine ; for though I am but a Milk - wench , I ever lov ' d neatness ; now you soall be my Maid , and wait on me to the City , City , if I find not out your Sweet heart , let me ne ' re be accounted a Prophetess Prophetess i and I ' m sure I have foretold weather from the turning up of my Cows Tail .	Isa .
bl151	stinking|stinking	lies	stinking|stinking								A P p .	Downe - wards Tie sweare , for there ' s stinking lies in them .	Mew .
bl151	sent		onely								Foh , foh , what a smell is here ? is this one of your dclighfull • biects ? O l f .	It is your onely sent in request Sir .	Com .
bl151	smell	of Mault									A J * .	Beere forsooth ? get you gone to the Buttery , till I call for you , you are none os Bacchus attendants , I am sure , hee canfiot endure the smell of Mault .	Whcre is Ceres ? 0 well , well , is the March - pane broken ? ill luckjill luck , comc hang ' t , neuer stand to set it together againe ; serue out fruite thexe .
bl151	smell		the worst	snuffers			your				Seme vp , serucvp , thisisafatRabbet , wouIdImighthauethe maiden - head of it : Come , giue me the fish there ; who hath medled With these , maides ? ha ? O i , f .	Fie , shut your snuffers closer for shame , ' tis the worst smell that can be .	T a c .
bl151	smell	you	as sweete		as my Ladje * * ; dog				if your breath be not too		Your onely way to make a good pomander , is this ; takcan ounce of the purest garden mould , clcnfed and steeped seuen daies in change of motherleire - Pvofc - watfr , then take the best Labdanum , Benioine , both Storaxes , Amber , Greece , and Ciuet , and Muske , incorporatethem Muske , incorporatethem together , and worke them into what forme you please ; this .	if your breath be not too valiant , will make you smell as sweete as my Ladje * * ; dog .	Pha .
bl151	Perfumer	he									Pha .	This Boy it should feeroe represents Odor , he is so perfect i Perfumer .	Odor ' .
bl151	smell|perfumes|smell	of flowers|Odiriferous drugs|Court - like waters	sweet|excellent				you	once		You in your heart|That all your Body were traas - sorm ' d * 5Q Nose	I do my Lord , and haue at my command .	The smell of flowers and Odiriferous drugs , Ofoyntmcnts sweet and excellent perfumes , And Court - like waters which if once you smell : You in your heart woyld wish its I suppose , That all your Body were traas - sorm ' d * 5Q Nose .	.
bl151	sent|smell	Ciuet|Ciuet|nothing	bad								' , P h A n .	Olfdlus of all the Senses , your obiects haue the worst luck , they are alwaies iarring with their contraries , for none can weare Ciuet , Ciuet , but they are suspected of a proper bad sent , where the prouerbe fpringSjhe smellcth best that doth of nothing smell .	.
bl151	smelling|smelling	flowers of yernant Rhetoiiqiie	smelling|smelling								O how these Senses muffle common sense , And more , and more , with pleasing obiects striue , To dull his Judgement and peruert his will To their be - hests who were he not so wrapt I ' the duskic clouds oftheirdarkepollicies , Would neuer suffer right to suffer wrong : Vie Lingua wilt thou now degnerate ? Art not a woman ? doest not loue reuenge ? Delightfull speeches , sweete perfwasions ? I haue this long time - vf d to get my rignt , My right , that is to make the Senses sixe ; And haue both name and power with the rest .	Oft haue I seasoned sauory periods , With fugred words , to delude Gustus tast , And oft embelistvt my entreatiue phrase With smelling flowers of yernant Rhetoiiqiie , , Li naming LIN GVA \ A p .	By the bloud - stain ' d fauchion of Mauor9 — I am on your side .
bl151	perfume|perfumes		of force				Vnto theivghbourbraine			To cleanse your head|make your fantasie To refine wit|stiarpe inuention|And strengthen memory|To make mans spirits more apt for things	ifitbe pure , And fit to feme the lungs wiih liuely breach .	Hence do I likewise minister perfume Vnto theivghbourbraine , perfumes of force To cleanse your head , and make your fantasie To refine wit , and stiarpe inuention , And strengthen memory , from whence it came , That old deuotion , Incence did ordaine To make mans spirits more apt for things diiiine : Besides a thousand more commodities .	In leiw whereof your Lordships I request , Giue me thc Crowne if I deferue it best .
bl151	fetor	two									Faith I , why stiould he caty them - tohis house else ? Ana .	Why sirra t & lt ; - 1 pore a fetor two of songs , S ' lid his .	banquets i .
bl152	perfume|breath		Inarticulate								Faire Evandra , the pide of Italy , In whom the Graces met to rectifie Themselves , that had not cause enough to blush Vnlefle for pitty they were not so good As ( he ; think now the Eafterne spices sweet .	And that the bloflbms of the spring perfume The morning ayre ; necessity must rule Beliese , lets strew our Altars with them now , Since ( he ' s imprifond , stifled , and chok ' d Up Like weeping Roses in a still , whose Inarticulate Inarticulate breath Heaven through a purer sacrifice than all rootes ; And this would each tine soldier do , that had Refin ' dhis courage with the sober checks Of sweet Philosophy .	Prof .
bl152	smells	your breath	somewhat Vaf								I , and her eyes stirinke , and retire into Their melancholly cells .	your breath smells somewhat Vaf .	There is need of r , no Marriner ere had A worse night in a ftorme .
bl153	breath|fmells	their	ftinking|ftinking|unfavory|intolerable					in the morning|all the day after			Bur , as fine as they teem to the Eye , Mr .	V / ilcl ' mg , what with thefalfe complexions of their Skins , their Hair and Eye - brows ; with other deferts aboure ' m , aboure ' m , which I muft not difcover of my friends , you know ; with their ftinking ' ftinking ' breath in the morning , and other unfavory fmells all the day after , they are moft of them intolerable to any Man that h , as the ufe of his Nofe .	Wild .
bl153	fmells	of the Excrement									Witt .	Farce , in it felf 9 is of a nafty fcent - , But the gain fmells not of the Excrement .	The Spanifli Nymph , a Wit and Beauty too , With all her Charms bore but aftngle Jhow : But , let a Monfter Mufcovite appear , He draws a crowded Audience , round the Tear .
bl154	putrid|putrid	Corps	putrid|putrid|Poyfonous								He Fates difclofe their Book , and now we Read , , What of the Father and the Son ' s decreed .	amazec * Gods awhile feem ' d all divided , ■ Whatthiey dcmurr ' d Pbarfaliahas decided , Whofe Rivers Dy ' d with Blood and Rapid made Swell with the fury of the % pman blade , Arms , Eagles , Bodies , all Confus ' dly fpread , Cover her Fields inferred with the Dead , Heaps of the Slain deny ' d a Funeral , Juft Nature to their own Revenge doe ' s call From putrid Corps exhaling Poyfonous airs , Enough to plague the guilty Conquerours ; This is the , Title of great Caprs caufe , At this dire Evidence by Mars his Laws , B Caprs A ( _ _ ) I blufh ' d to fee our Ptolomey fo near To mighty Ca - pr and no King appear ; ( _ / _ _ that law Fear ftrike him in amaze , With Flattering pity did his Spirits raife ; He faintly then the fatal Prefcnt fhows , Behold my Lord , the laft of all your Foes .	Pompey • , ( ornelia , both from me receive .
bl155	Smell	it							when any ftorm is nigh		Bayes .	' Tis an So Boar and Sow , when any ftorm is nigh , Snuff up , and Smell it gathering in the Sky ; Boar beckons Sow to trot in Cheftnut Groves , .	And there coniummate their unriniih ' d Loves : Penfive in Mud they wallow all alone * And Snore , and Gruntle to each others moan .
bl156	fmell	they									* * * - A - Nsy tell me your mind plainly , I \ ti City tongue - ide have you fpeakc like Cypher .	I doe not like queint figures , they doe fmell .	.
bl156	breath	Her	fragrant								YessCatholick From Countrey Midams to your Glovers wife Lovers Or Laundreflejwi 1 notice poore Gentlewomen T « ke phyfick quietly , but difturbe their pills From operation with your untaoght vifits .	Or if they be enpioyd , contrive fmall p ' ots Below ftaires with the Chamber - maid ; commend Her fragrant breath , which five yards of fa I c : e s , Ai foure deflowers a Roie , at three kils fpiders .	l \ f ft .
bl156	fent|perfumes						my|my			That drownes my|my	What quarrell with Your Footman , Sir ? Tim .	Hang him , he cafts a fent That drownes my perfumes , and is ( hong enough To cure the Mother or Palfie .	Doe I afl A Knight well .
bl157	smell|smell						I|I				Bosome , and there is lodg ' d a happy loving Guest .	' I Enter The Rambling Justice , or , 2 I smell , I smell a Design , but let him work on , I have twopair twopair of Eyes , and can as soon discover the Intrigues of love , as the Youngest Hector of ' em all , he hath Money , and he hath Writings for Land , two Excellent properties to come under an Akkrmans Roof Bramble .	Enter Bramble .
bl157	smell				like a guaker		I				Exit Spyw .	B I smell , The R ambling Justice , or , 36 SCENE Sir Anhm ' s House Enter Sir Geoffry Jolthead , like a guaker .	Geoff I am transformed , I am another Creature , and have the tone of the Brethren , pray Heaven I may have the success too , but not to be toss ' d out of a Balcony : that is Emelid .
bl159	fume						our				But yet methinks you smile , your looker are kind , And gives new hope to our difpairing mind .	My Bayes I venture therefore to assume , Take up Begging thatTardonyttu are wont to give , iyes * ' Tis that alone can clear our dusky fume t ( live .	My Bayes else wither i if you are pleas ' d they Exit .
bl161	smells|stinks	he|he	odiously		of Spain						He may make a shift : to sow lettice , raise Melons , and water a Garden plat .	But otherwise a very filthy Fellow ; how odiously he smells of his Country garlike ! fugh , how he stinks of Spain .	Mufti .
bl161	smell	a rat					I				Enter ( 79 ) Jrluf .	Antonio , and in disguise ! now I begin to smell a rat .	Ant .
bl161	stink	their									In the name ofthe People we command vou speak .	: But that pretty Lady shall speak first ; for we have taken some - what of a likeing to her Person , be not afraid Lady to ( peak to these rude Ragga - mussians : there ' s nothing dial ' offend you , unless it be their stink , and please you .	[ Making a Legg .
